Nome.da.instituicao;Classe;Nome.cientifico;Numero.de.individuos;Categoria.de.Ameaca;Localidade;Municipio;Latitude;Longitude
Sem Informações;Insecta;Symplecta;300;Sem Informações;Marismas Lagoa Dos Patos;Rio Grande;-32.022092;-52.104967
Sem Informações;Sem Informações;Sem Informações;300;Sem Informações;Marismas Lagoa Dos Patos;Rio Grande;-32.022092;-52.104967
Sem Informações;Insecta;Polymera;300;Sem Informações;Marismas Lagoa Dos Patos;Rio Grande;-32.022092;-52.104967
Sem Informações;Sem Informações;Sem Informações;300;Sem Informações;Marismas Lagoa Dos Patos;Rio Grande;-32.022092;-52.104967
Sem Informações;Insecta;Molophilus;300;Sem Informações;Marismas Lagoa Dos Patos;Rio Grande;-32.022092;-52.104967
Sem Informações;Insecta;Geranomyia;300;Sem Informações;Marismas Lagoa Dos Patos;Rio Grande;-32.022092;-52.104967
Sem Informações;Sem Informações;Sem Informações;300;Sem Informações;Marismas Lagoa Dos Patos;Rio Grande;-32.022092;-52.104967
Sem Informações;Charophyceae;Charophyceae;10;Sem Informações;Morros Praia Da Guarita;Torres;-29.353522;-49.732286
Sem Informações;Reptilia;Liolaemus occipitalis;8;Vulnerável;Parque Estadual De Itapeva;Torres;-29.37;-49.760556
Sem Informações;Magnoliopsida;Clusia criuva;30;Sem Informações;Parque Estadual De Itapeva;Torres;-29.354831;-49.757506
Sem Informações;Reptilia;Liolaemus occipitalis;29;Vulnerável;Parque Estadual De Itapeva;Torres;-29.37;-49.753889
Sem Informações;Reptilia;Liolaemus occipitalis;13;Vulnerável;Parque Estadual De Itapeva;Torres;-29.37;-49.753889
Sem Informações;Reptilia;Liolaemus occipitalis;6;Vulnerável;Parque Estadual De Itapeva;Torres;-29.381944;-49.760556
Sem Informações;Reptilia;Liolaemus occipitalis;12;Vulnerável;Parque Estadual De Itapeva;Torres;-29.381944;-49.760556
Sem Informações;Reptilia;Liolaemus occipitalis;6;Vulnerável;Parque Estadual De Itapeva;Torres;-29.37;-49.753889
Sem Informações;Reptilia;Liolaemus occipitalis;17;Vulnerável;Parque Estadual De Itapeva;Torres;-29.37;-49.753889
Sem Informações;Amphibia;Hypsiboas pulchellus;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.372525;-51.018797
Sem Informações;Amphibia;Odontophrynus maisuma;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.372525;-51.018797
Sem Informações;Amphibia;Leptodactylus latrans;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.372525;-51.018797
Sem Informações;Amphibia;Scinax granulatus;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.372525;-51.018797
Sem Informações;Amphibia;Physalaemus gracilis;5;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.372525;-51.018797
Sem Informações;Amphibia;Physalaemus henselii;7;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.372525;-51.018797
Sem Informações;Mammalia;Alouatta guariba;12;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;20;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;22;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348331;-51.042778
Sem Informações;Mammalia;Alouatta guariba;28;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348331;-51.042778
Sem Informações;Mammalia;Alouatta guariba;27;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348331;-51.042778
Sem Informações;Mammalia;Alouatta guariba;43;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348331;-51.042778
Sem Informações;Mammalia;Alouatta guariba;22;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348331;-51.042778
Sem Informações;Mammalia;Alouatta guariba;24;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348331;-51.042778
Sem Informações;Mammalia;Alouatta guariba;13;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348331;-51.042778
Sem Informações;Mammalia;Alouatta guariba;24;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;28;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Liliopsida;Bromelia antiacantha;500;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366667;-51.016667
Sem Informações;Liliopsida;Vriesea gigantea;100;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366667;-51.016667
Sem Informações;Liliopsida;Vriesea friburgensis;100;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366667;-51.016667
Sem Informações;Agaricomycetes;Hexagonia variegata;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Funalia polyzona;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Pycnoporus sanguineus;4;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Trametes villosa;7;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Trametes pavonia;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986894
Sem Informações;Agaricomycetes;Coriolopsis caperata;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Hexagonia hydnoides;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Earliella scabrosa;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Coriolopsis floccosa;4;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Trametes versicolor;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Agaricomycetes;Trametes cubensis;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.351003;-50.986892
Sem Informações;Insecta;Corticea immocerinus;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Polites vibex;7;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Achlyodes mithridates;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Doxocopa laurentia;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Pyrgus orcus;6;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Ridens fulima;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Urbanus procne;12;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Urbanus teleus;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Xenophanes tryxus;4;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Euselasia hygenius;7;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Hamadryas epinome;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Dryadula phaetusa;5;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Dryas iulia;19;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Heliconius erato;28;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Eunica eburnea;45;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Zaretis itys;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Actinote melanisans;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Ortilia ithra;28;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Hermeuptychia hermes;11;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Anartia amathea;22;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Anartia jatrophae;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Junonia evarete;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Tegosa claudina;18;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Yphthimoides celmis;29;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Battus polydamas;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Eurema arbela;12;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Eurema phiale;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Phoebis sennae;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Phoebis neocipris;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.333333;-50.833333
Sem Informações;Insecta;Pseudaugochlora graminea;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.365167;-51.028806
Sem Informações;Insecta;Insecta;30;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.365167;-51.028806
Sem Informações;Mammalia;Alouatta guariba;18;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;17;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;14;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;21;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;17;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;13;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;10;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;16;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;16;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;15;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;12;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;19;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Mammalia;Alouatta guariba;10;Vulnerável;Parque Estadual De Itapuã;Viamao;-30.348606;-51.042778
Sem Informações;Insecta;Biblis hyperia;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.342567;-51.039117
Sem Informações;Insecta;Biblis hyperia;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.342567;-51.039117
Sem Informações;Insecta;Eryphanis reevesii;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.342567;-51.039117
Sem Informações;Insecta;Eryphanis reevesii;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.356017;-51.048883
Sem Informações;Insecta;Eunica eburnea;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.380117;-51.01145
Sem Informações;Insecta;Hamadryas februa;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.38085;-51.023117
Sem Informações;Insecta;Hamadryas februa;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.36235;-51.029117
Sem Informações;Insecta;Yphthimoides celmis;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.36235;-51.029117
Sem Informações;Insecta;Yphthimoides celmis;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.36235;-51.029117
Sem Informações;Insecta;Yphthimoides celmis;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.380117;-51.01145
Sem Informações;Insecta;Yphthimoides celmis;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.380117;-51.01145
Sem Informações;Insecta;Eunica eburnea;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.380117;-51.01145
Sem Informações;Insecta;Hamadryas februa;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.380117;-51.01145
Sem Informações;Insecta;Hamadryas februa;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.342567;-51.039117
Sem Informações;Insecta;Yphthimoides celmis;14;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.342567;-51.039117
Sem Informações;Reptilia;Liolaemus arambarensis;5;Em Perigo;Parque Estadual De Itapuã;Viamao;-30.383611;-51.021389
Sem Informações;Reptilia;Liolaemus arambarensis;5;Em Perigo;Parque Estadual De Itapuã;Viamao;-30.383611;-51.021389
Sem Informações;Insecta;Rhectomia liebherri;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.365167;-51.028806
Sem Informações;Insecta;Hymenoptera;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Hymenoptera;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Hymenoptera;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Diptera;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.365167;-51.028806
Sem Informações;Insecta;Diptera;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Liliopsida;Sisyrinchium scariosum;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Liliopsida;Sisyrinchium palmifolium;40;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.365167;-51.028806
Sem Informações;Liliopsida;Sisyrinchium scariosum;40;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Reptilia;Liolaemus arambarensis;5;Em Perigo;Parque Estadual De Itapuã;Viamao;-30.383611;-51.021389
Sem Informações;Insecta;Syrphidae;11;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Apis mellifera;4;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Trigona spinipes;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Colletes;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Rhectomia liebherri;8;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Halictidae;8;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Plebeia;3;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Nitidulidae;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Chrysomelidae;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Acroceridae;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Lanthanomelissa clementis;5;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Liliopsida;Sisyrinchium palmifolium palmifolium;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.363917;-51.028917
Sem Informações;Insecta;Pyrgus orcus;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Urbanus simplicius;5;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Dryas iulia;20;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Parides bunichus;5;Criticamente em Perigo;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Phoebis neocipris;52;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Gorgythion begga;11;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Milanion leucaspis;4;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Phocides pialia;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Urbanus simplicius;12;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Urbanus teleus;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Gorgythion begga;4;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Milanion leucaspis;2;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Agraulis vanillae;15;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Polites vibex;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Xenophanes tryxus;1;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Junonia evarete;4;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Heliconius erato;16;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
Sem Informações;Insecta;Anartia amathea;14;Sem Informações;Parque Estadual De Itapuã;Viamao;-30.366389;-51.0275
